"MGRS_10km","n.taxa","n.neigh","ratio","diff"
"30TXM18",726,1101,0.516528925619835,375
"30TXM11",368,1426,2.875,1058
"30TXM10",125,1415,10.32,1290
"30TXM13",323,1390,3.30340557275542,1067
"30TXM12",285,1441,4.05614035087719,1156
"30TXM04",237,1276,4.38396624472574,1039
"30TXM03",311,1541,3.95498392282958,1230
"30TXM06",408,1032,1.52941176470588,624
"30TXM05",263,998,2.79467680608365,735
"30TXM08",641,1183,0.845553822152886,542
"30TXM07",586,1089,0.858361774744027,503
"30TXM09",378,1291,2.41534391534392,913
"30TXM00",555,1391,1.50630630630631,836
"30TXM02",1062,1528,0.43879472693032,466
"30TXM01",952,1538,0.615546218487395,586
"30TXM37",151,747,3.94701986754967,596
"30TXM36",328,726,1.21341463414634,398
"30TXM39",334,1158,2.46706586826347,824
"30TXM38",270,817,2.02592592592593,547
"30TXM31",124,686,4.53225806451613,562
"30TXM30",113,933,7.25663716814159,820
"30TXM33",143,729,4.0979020979021,586
"30TXM32",68,763,10.2205882352941,695
"30TXM35",390,745,0.91025641025641,355
"30TXM34",285,802,1.8140350877193,517
"30TUL09",223,761,2.41255605381166,538
"30TXM26",269,912,2.39033457249071,643
"30TXM25",230,883,2.83913043478261,653
"30TXM28",363,1018,1.80440771349862,655
"30TXM27",446,993,1.22645739910314,547
"30TUL02",102,610,4.98039215686275,508
"30TXM29",409,1273,2.11246943765281,864
"30TUL01",77,446,4.79220779220779,369
"30TUL04",39,758,18.4358974358974,719
"30TUL03",90,638,6.08888888888889,548
"30TUL06",315,796,1.52698412698413,481
"30TUL05",158,814,4.15189873417722,656
"30TXM20",127,1052,7.28346456692913,925
"30TUL08",166,772,3.65060240963855,606
"30TUL07",192,768,3,576
"30TXM22",261,924,2.54022988505747,663
"30TXM21",308,755,1.4512987012987,447
"30TXM24",260,943,2.62692307692308,683
"30TXM23",405,872,1.15308641975309,467
"30TUL00",65,295,3.53846153846154,230
"30TUL24",46,573,11.4565217391304,527
"30TUL23",45,424,8.42222222222222,379
"30TUL26",4,568,141,564
"30TUL25",10,566,55.6,556
"30TUL28",19,626,31.9473684210526,607
"30TUL27",54,559,9.35185185185185,505
"30TUL29",156,658,3.21794871794872,502
"30TUL20",34,613,17.0294117647059,579
"30TUL22",6,509,83.8333333333333,503
"30TUL21",42,575,12.6904761904762,533
"30TUL13",94,422,3.48936170212766,328
"30TUL12",329,429,0.303951367781155,100
"30TUL15",483,648,0.341614906832298,165
"30TUL14",13,573,43.0769230769231,560
"30TUL17",35,700,19,665
"30TUL16",32,695,20.71875,663
"30TUL19",238,715,2.00420168067227,477
"30TUL18",490,706,0.440816326530612,216
"30TUL11",101,430,3.25742574257426,329
"30TUL10",24,412,16.1666666666667,388
"30TXL81",324,898,1.77160493827161,574
"30TXL80",280,871,2.11071428571429,591
"30TXL83",246,822,2.34146341463415,576
"30TXL82",351,969,1.76068376068376,618
"30TXL74",221,948,3.289592760181,727
"30TXL73",509,1005,0.974459724950884,496
"30TXL76",201,669,2.32835820895522,468
"30TXL75",144,819,4.6875,675
"30TXL78",240,650,1.70833333333333,410
"30TXL77",240,684,1.85,444
"30TXL79",261,716,1.74329501915709,455
"30TXL70",231,835,2.61471861471861,604
"30TXL72",273,1048,2.83882783882784,775
"30TXL71",497,880,0.770623742454728,383
"30TXL63",517,1104,1.13539651837524,587
"30TXL62",330,1059,2.20909090909091,729
"30TXL65",133,1079,7.11278195488722,946
"30TXL64",579,1140,0.968911917098446,561
"30TXL67",273,833,2.05128205128205,560
"30TXL66",287,958,2.33797909407666,671
"30TXL69",273,651,1.38461538461538,378
"30TXL68",296,632,1.13513513513514,336
"30TXL96",166,595,2.58433734939759,429
"30TXL95",226,620,1.74336283185841,394
"30TXL98",203,585,1.88177339901478,382
"30TXL97",234,543,1.32051282051282,309
"30TXL99",329,626,0.90273556231003,297
"30TXL90",382,946,1.47643979057592,564
"30TXL92",259,800,2.08880308880309,541
"30TXL91",337,918,1.72403560830861,581
"30TXL94",305,632,1.07213114754098,327
"30TXL93",267,728,1.72659176029963,461
"30TUL91",645,1249,0.936434108527132,604
"30TUL90",420,1288,2.06666666666667,868
"30TUL89",32,566,16.6875,534
"30TXL85",234,573,1.44871794871795,339
"30TXL84",185,752,3.06486486486486,567
"30TXL87",250,542,1.168,292
"30TXL86",275,555,1.01818181818182,280
"30TXL89",276,670,1.42753623188406,394
"30TUL82",406,921,1.26847290640394,515
"30TXL88",161,585,2.63354037267081,424
"30TUL81",430,1056,1.45581395348837,626
"30TUL84",62,648,9.45161290322581,586
"30TUL83",135,727,4.38518518518519,592
"30TUL86",36,725,19.1388888888889,689
"30TUL85",58,547,8.43103448275862,489
"30TUL88",95,677,6.12631578947368,582
"30TUL87",42,680,15.1904761904762,638
"30TUL80",409,1088,1.6601466992665,679
"30TXL38",308,1138,2.69480519480519,830
"30TXL37",280,999,2.56785714285714,719
"30TXL39",403,1072,1.66004962779156,669
"30TUL79",41,760,17.5365853658537,719
"30TUL78",311,795,1.55627009646302,484
"30TXL30",198,1099,4.55050505050505,901
"30TXL32",268,1219,3.54850746268657,951
"30TXL31",532,1076,1.02255639097744,544
"30TXL34",202,1171,4.7970297029703,969
"30TUL71",395,955,1.41772151898734,560
"30TXL33",502,1182,1.35458167330677,680
"30TUL70",448,944,1.10714285714286,496
"30TXL36",174,908,4.2183908045977,734
"30TUL73",290,669,1.30689655172414,379
"30TXL35",196,972,3.95918367346939,776
"30TUL72",346,817,1.36127167630058,471
"30TUL75",331,677,1.04531722054381,346
"30TUL74",110,670,5.09090909090909,560
"30TUL77",153,814,4.3202614379085,661
"30TUL76",119,852,6.15966386554622,733
"30TXL27",489,1297,1.65235173824131,808
"30TXL26",196,1200,5.12244897959184,1004
"30TXL29",700,1203,0.718571428571429,503
"30TXL28",568,1375,1.42077464788732,807
"30TXL21",539,1179,1.1873840445269,640
"30TXL20",516,1229,1.38178294573643,713
"30TXL23",738,1213,0.643631436314363,475
"30TXL22",518,1275,1.46138996138996,757
"30TXL25",255,992,2.89019607843137,737
"30TXL24",568,1184,1.08450704225352,616
"30TXL61",316,833,1.63607594936709,517
"30TXL60",210,781,2.71904761904762,571
"30TXL59",142,641,3.51408450704225,499
"30TXL52",311,966,2.10610932475884,655
"30TXL51",184,724,2.93478260869565,540
"30TXL54",733,1134,0.547066848567531,401
"30TXL53",536,1092,1.03731343283582,556
"30TXL56",556,992,0.784172661870504,436
"30TUL93",55,1055,18.1818181818182,1000
"30TXL55",642,1107,0.724299065420561,465
"30TUL92",473,1137,1.40380549682875,664
"30TXL58",109,731,5.70642201834862,622
"30TUL95",31,650,19.9677419354839,619
"30TXL57",130,887,5.82307692307692,757
"30TUL94",58,710,11.2413793103448,652
"30TUL97",369,672,0.821138211382114,303
"30TUL96",72,667,8.26388888888889,595
"30TUL99",76,553,6.27631578947368,477
"30TUL98",74,651,7.7972972972973,577
"30TXL50",210,641,2.05238095238095,431
"30TXL49",182,755,3.14835164835165,573
"30TXL48",130,853,5.56153846153846,723
"30TUL46",75,776,9.34666666666667,701
"30TUL45",72,463,5.43055555555556,391
"30TUL48",14,873,61.3571428571429,859
"30TUL47",99,812,7.2020202020202,713
"30TXL41",291,844,1.90034364261168,553
"30TXL40",298,868,1.91275167785235,570
"30TUL49",125,703,4.624,578
"30TXL43",387,1138,1.9405684754522,751
"30TXL42",249,1114,3.47389558232932,865
"30TXL45",194,1123,4.78865979381443,929
"30TXL44",353,1200,2.39943342776204,847
"30TXL47",312,906,1.90384615384615,594
"30TUL40",307,843,1.74592833876222,536
"30TXL46",411,1033,1.51338199513382,622
"30TUL42",35,562,15.0571428571429,527
"30TUL41",232,790,2.4051724137931,558
"30TUL44",47,365,6.76595744680851,318
"30TUL43",32,347,9.84375,315
"30TUL35",90,279,2.1,189
"30TUL34",35,245,6,210
"30TUL37",11,263,22.9090909090909,252
"30TUL36",140,285,1.03571428571429,145
"30TUL39",129,457,2.54263565891473,328
"30TUL38",55,398,6.23636363636364,343
"30TUL31",181,561,2.09944751381215,380
"30TUL30",270,721,1.67037037037037,451
"30TUL33",27,210,6.77777777777778,183
"30TUL32",72,420,4.83333333333333,348
"30TUL68",357,1011,1.83193277310924,654
"30TUL67",449,995,1.21603563474388,546
"30TUL69",403,899,1.23076923076923,496
"30TUL60",397,929,1.34005037783375,532
"30TUL62",311,783,1.51768488745981,472
"30TUL61",290,976,2.36551724137931,686
"30TUL64",60,714,10.9,654
"30TUL63",194,674,2.47422680412371,480
"30TUL66",316,1042,2.29746835443038,726
"30TUL65",49,757,14.4489795918367,708
"30TUL57",653,952,0.457886676875957,299
"30TUL56",217,906,3.17511520737327,689
"30TUL59",309,860,1.7831715210356,551
"30TUL58",231,998,3.32034632034632,767
"30TUL51",294,878,1.98639455782313,584
"30TUL50",361,905,1.50692520775623,544
"30TUL53",29,551,18,522
"30TUL52",100,695,5.95,595
"30TUL55",118,554,3.69491525423729,436
"30TUL54",146,436,1.98630136986301,290
"30TUK94",42,362,7.61904761904762,320
"30TUK93",22,230,9.45454545454546,208
"30TUK96",275,672,1.44363636363636,397
"30TUK95",168,549,2.26785714285714,381
"30TUK98",428,1085,1.53504672897196,657
"30TUK97",136,932,5.85294117647059,796
"30TUK99",425,1203,1.83058823529412,778
"30TWK05",135,750,4.55555555555556,615
"30TWK04",511,776,0.518590998043053,265
"30TWK07",161,601,2.73291925465838,440
"30TWK06",182,599,2.29120879120879,417
"30TWK09",197,584,1.96446700507614,387
"30TWK08",194,578,1.97938144329897,384
"30TWK03",192,772,3.02083333333333,580
"30TWK27",242,822,2.39669421487603,580
"30TWK26",112,610,4.44642857142857,498
"30TWK29",346,869,1.51156069364162,523
"30TWK28",538,863,0.604089219330855,325
"30TXN36",582,1395,1.39690721649485,813
"30TXN35",856,1422,0.661214953271028,566
"30TXN38",529,966,0.826086956521739,437
"30TXN37",417,1188,1.84892086330935,771
"30TXN39",439,771,0.75626423690205,332
"30TWK23",223,647,1.90134529147982,424
"30TWK25",227,591,1.60352422907489,364
"30TXN30",528,1313,1.48674242424242,785
"30TWK24",240,613,1.55416666666667,373
"30TXN32",1085,1578,0.454377880184332,493
"30TXN31",650,1623,1.49692307692308,973
"30TXN34",760,1474,0.939473684210526,714
"30TXN33",635,1618,1.54803149606299,983
"30TWK16",296,581,0.962837837837838,285
"30TWK15",272,752,1.76470588235294,480
"30TWK18",243,784,2.22633744855967,541
"30TWK17",260,763,1.93461538461538,503
"30TXN25",561,1641,1.92513368983957,1080
"30TWK19",175,782,3.46857142857143,607
"30TXN24",349,1615,3.62750716332378,1266
"30TXN27",508,1302,1.56299212598425,794
"30TXN26",516,1458,1.82558139534884,942
"30TXN29",473,875,0.849894291754757,402
"30TXN28",426,1163,1.73004694835681,737
"30TWK14",204,760,2.72549019607843,556
"30TWK13",251,767,2.05577689243028,516
"30TXN21",560,1558,1.78214285714286,998
"30TXN20",545,1319,1.42018348623853,774
"30TXN23",624,1676,1.68589743589744,1052
"30TXN22",900,1551,0.723333333333333,651
"30TXN50",378,1094,1.89417989417989,716
"30TXN52",942,1524,0.617834394904459,582
"30TXN51",390,1492,2.82564102564103,1102
"30TXN54",505,1466,1.9029702970297,961
"30TXN53",616,1592,1.58441558441558,976
"30TXN56",523,1310,1.50478011472275,787
"30TXN55",533,1398,1.62288930581614,865
"30TXN47",578,1124,0.944636678200692,546
"30TXN46",625,1362,1.1792,737
"30TUM23",9,431,46.8888888888889,422
"30TUM22",250,450,0.8,200
"30TUM25",1,163,162,162
"30TUM24",5,176,34.2,171
"30TUM27",89,418,3.69662921348315,329
"30TUM26",41,261,5.36585365853659,220
"30TXN41",628,1592,1.53503184713376,964
"30TUM29",215,622,1.89302325581395,407
"30TXN40",441,1163,1.63718820861678,722
"30TUM28",77,536,5.96103896103896,459
"30TXN43",648,1607,1.47993827160494,959
"30TXN42",1170,1593,0.361538461538462,423
"30TXN45",721,1449,1.00970873786408,728
"30TXN44",638,1482,1.32288401253918,844
"30TUM21",45,488,9.84444444444444,443
"30TUM20",72,547,6.59722222222222,475
"30TUM19",119,766,5.43697478991597,647
"30TUM12",80,423,4.2875,343
"30TUM11",57,510,7.94736842105263,453
"30TUM14",2,114,56,112
"30TUM13",3,376,124.333333333333,373
"30TUM16",23,459,18.9565217391304,436
"30TUM15",40,229,4.725,189
"30TUM18",262,710,1.70992366412214,448
"30TUM17",156,628,3.02564102564103,472
"30TUM10",86,608,6.06976744186047,522
"30TUM45",44,440,9,396
"30TUM44",119,601,4.05042016806723,482
"30TUM47",17,217,11.7647058823529,200
"30TUM46",33,367,10.1212121212121,334
"30TUM49",41,497,11.1219512195122,456
"30TUM48",57,265,3.64912280701754,208
"30TUM41",127,822,5.47244094488189,695
"30TUM40",189,804,3.25396825396825,615
"30TUM43",261,665,1.54789272030651,404
"30TUM42",184,774,3.20652173913043,590
"30TVP50",208,833,3.00480769230769,625
"30TVP51",183,683,2.73224043715847,500
"30TXN14",1077,1572,0.459610027855153,495
"30TXN13",662,1639,1.47583081570997,977
"30TXN16",718,1403,0.954038997214485,685
"30TXN15",700,1607,1.29571428571429,907
"30TXN18",333,1255,2.76876876876877,922
"30TUM34",54,411,6.61111111111111,357
"30TXN17",842,1282,0.522565320665083,440
"30TUM33",54,528,8.77777777777778,474
"30TUM36",8,207,24.875,199
"30TXN19",455,960,1.10989010989011,505
"30TUM35",49,259,4.28571428571429,210
"30TUM38",89,418,3.69662921348315,329
"30TUM37",34,260,6.64705882352941,226
"30TUM39",114,503,3.41228070175439,389
"30TXN10",270,1328,3.91851851851852,1058
"30TXN12",890,1480,0.662921348314607,590
"30TXN11",610,1481,1.42786885245902,871
"30TUM30",18,499,26.7222222222222,481
"30TUM32",203,532,1.62068965517241,329
"30TUM31",140,543,2.87857142857143,403
"30TVP41",132,882,5.68181818181818,750
"30TVP40",400,949,1.3725,549
"30TXN03",837,1723,1.05854241338112,886
"30TXN02",413,1595,2.86198547215496,1182
"30TXN05",693,1686,1.43290043290043,993
"30TXN04",989,1694,0.712841253791709,705
"30TXN07",775,1265,0.632258064516129,490
"30TXN06",634,1458,1.29968454258675,824
"30TXN09",608,1105,0.817434210526316,497
"30TXN08",595,1270,1.13445378151261,675
"30TXN01",449,1512,2.36748329621381,1063
"30TXN00",567,1415,1.49559082892416,848
"30TVP70",240,846,2.525,606
"30TXM95",77,398,4.16883116883117,321
"30TXM94",93,455,3.89247311827957,362
"30TXM97",162,850,4.24691358024691,688
"30TXM96",127,525,3.13385826771654,398
"30TXM99",306,1284,3.19607843137255,978
"30TXM98",258,1043,3.04263565891473,785
"30TXM91",126,776,5.15873015873016,650
"30TVP61",115,573,3.98260869565217,458
"30TXM90",189,723,2.82539682539683,534
"30TVP60",404,789,0.952970297029703,385
"30TXM93",44,647,13.7045454545455,603
"30TXM92",214,747,2.49065420560748,533
"30TUM09",280,891,2.18214285714286,611
"30TUM08",368,800,1.17391304347826,432
"30TUM01",60,416,5.93333333333333,356
"30TUM00",131,638,3.87022900763359,507
"30TUM03",22,408,17.5454545454545,386
"30TUM02",75,456,5.08,381
"30TXM84",108,473,3.37962962962963,365
"30TVP10",349,769,1.20343839541547,420
"30TUM05",18,446,23.7777777777778,428
"30TXM83",225,639,1.84,414
"30TUM04",35,325,8.28571428571429,290
"30TXM86",119,478,3.01680672268908,359
"30TUM07",333,782,1.34834834834835,449
"30TXM85",67,464,5.92537313432836,397
"30TVP11",42,695,15.547619047619,653
"30TUM06",139,619,3.45323741007194,480
"30TXM88",326,993,2.04601226993865,667
"30TXM87",175,697,2.98285714285714,522
"30TXM89",618,1226,0.983818770226537,608
"30TVP00",199,707,2.55276381909548,508
"30TVP31",658,925,0.405775075987842,267
"30TXM60",275,965,2.50909090909091,690
"30TVP30",387,987,1.55038759689922,600
"30TXM59",278,868,2.12230215827338,590
"30TXM58",30,683,21.7666666666667,653
"30TUM99",227,520,1.29074889867841,293
"30TXM51",79,647,7.18987341772152,568
"30TVP21",154,872,4.66233766233766,718
"30TXM50",196,663,2.38265306122449,467
"30TVP20",525,924,0.76,399
"30TXM53",111,467,3.20720720720721,356
"30TXM52",174,521,1.99425287356322,347
"30TXM55",80,452,4.65,372
"30TUM92",179,805,3.49720670391061,626
"30TXM54",98,436,3.44897959183673,338
"30TUM91",24,826,33.4166666666667,802
"30TXM57",29,486,15.7586206896552,457
"30TUM94",261,786,2.01149425287356,525
"30TXM56",119,432,2.63025210084034,313
"30TUM93",168,879,4.23214285714286,711
"30TUM96",432,828,0.916666666666667,396
"30TUM95",430,854,0.986046511627907,424
"30TUM98",88,546,5.20454545454545,458
"30TUM97",124,758,5.11290322580645,634
"30TXM48",165,681,3.12727272727273,516
"30TXM47",32,559,16.46875,527
"30TXM49",147,961,5.53741496598639,814
"30TXM40",291,682,1.34364261168385,391
"30TXM42",22,492,21.3636363636364,470
"30TXM41",242,573,1.36776859504132,331
"30TXM44",195,665,2.41025641025641,470
"30TXM43",76,536,6.05263157894737,460
"30TXM46",110,592,4.38181818181818,482
"30TXM45",129,679,4.26356589147287,550
"30TXM80",346,966,1.79190751445087,620
"30TXM82",360,961,1.66944444444444,601
"30TXM81",415,989,1.38313253012048,574
"30TXM73",64,619,8.671875,555
"30TXM72",100,939,8.39,839
"30TXM75",61,433,6.0983606557377,372
"30TXM74",136,484,2.55882352941176,348
"30TXM77",94,611,5.5,517
"30TXM76",50,421,7.42,371
"30TXM79",442,1104,1.49773755656109,662
"30TXM78",184,941,4.11413043478261,757
"30TXM71",782,987,0.262148337595908,205
"30TXM70",336,990,1.94642857142857,654
"30TXM69",405,864,1.13333333333333,459
"30TUM67",21,727,33.6190476190476,706
"30TUM66",113,739,5.53982300884956,626
"30TUM69",76,743,8.77631578947368,667
"30TUM68",349,713,1.04297994269341,364
"30TXM62",155,884,4.70322580645161,729
"30TXM61",242,947,2.91322314049587,705
"30TXM64",101,413,3.08910891089109,312
"30TXM63",26,496,18.0769230769231,470
"30TXM66",56,380,5.78571428571429,324
"30TXM65",85,421,3.95294117647059,336
"30TXM68",185,756,3.08648648648649,571
"30TUM61",550,958,0.741818181818182,408
"30TXM67",109,473,3.3394495412844,364
"30TUM60",245,1005,3.10204081632653,760
"30TUM63",293,724,1.47098976109215,431
"30TUM62",279,889,2.18637992831541,610
"30TUM65",22,768,33.9090909090909,746
"30TUM64",104,793,6.625,689
"30TUM56",40,401,9.025,361
"30TUM55",281,502,0.786476868327402,221
"30TUM58",31,469,14.1290322580645,438
"30TUM57",8,499,61.375,491
"30TUM59",28,578,19.6428571428571,550
"30TUM50",275,999,2.63272727272727,724
"30TUM52",482,891,0.848547717842324,409
"30TUM51",445,949,1.13258426966292,504
"30TUM54",82,646,6.8780487804878,564
"30TUM53",224,713,2.18303571428571,489
"30TUM90",114,471,3.13157894736842,357
"30TUM89",146,708,3.84931506849315,562
"30TUM88",124,703,4.66935483870968,579
"30TUM81",17,474,26.8823529411765,457
"30TUM80",148,384,1.59459459459459,236
"30TUM83",186,630,2.38709677419355,444
"30TUM82",196,480,1.44897959183673,284
"30TVP90",344,1084,2.15116279069767,740
"30TUM85",274,954,2.48175182481752,680
"30TUM84",328,838,1.55487804878049,510
"30TUM87",21,845,39.2380952380952,824
"30TUM86",289,943,2.26297577854671,654
"30TUM78",291,757,1.60137457044674,466
"30TUM77",205,853,3.1609756097561,648
"30TUM79",123,775,5.30081300813008,652
"30TUM70",114,833,6.30701754385965,719
"30TUM72",249,746,1.99598393574297,497
"30TUM71",79,776,8.82278481012658,697
"30TUM74",228,776,2.40350877192982,548
"30TUM73",145,654,3.51034482758621,509
"30TUM76",213,813,2.8169014084507,600
"30TVP80",103,1017,8.87378640776699,914
"30TUM75",415,846,1.03855421686747,431
"30TWP21",58,633,9.91379310344828,575
"30TWP20",523,742,0.418738049713193,219
"30TWP11",75,776,9.34666666666667,701
"30TWP10",308,944,2.06493506493507,636
"30TWP40",155,622,3.01290322580645,467
"30TWP30",152,727,3.78289473684211,575
"30TWP00",528,1063,1.01325757575758,535
"30TWP90",593,1040,0.753794266441821,447
"30TYN04",739,1485,1.00947225981055,746
"30TYN03",790,1667,1.11012658227848,877
"30TYN00",518,1479,1.85521235521236,961
"30TYN02",801,1850,1.30961298377029,1049
"30TYN01",1129,1728,0.530558015943313,599
"30TYN20",468,1145,1.4465811965812,677
"30TYN22",753,1628,1.16201859229748,875
"30TYN21",455,1487,2.26813186813187,1032
"30TYN24",565,1375,1.43362831858407,810
"30TYN23",895,1612,0.801117318435754,717
"30TVM13",152,911,4.99342105263158,759
"30TYN14",848,1364,0.608490566037736,516
"30TVM12",642,940,0.46417445482866,298
"30TVM15",148,572,2.86486486486486,424
"30TVM14",99,598,5.04040404040404,499
"30TVM17",61,531,7.70491803278689,470
"30TVM16",140,496,2.54285714285714,356
"30TVM19",78,429,4.5,351
"30TVM18",7,385,54,378
"30TYN11",410,1629,2.97317073170732,1219
"30TYN10",331,1365,3.1238670694864,1034
"30TYN13",861,1568,0.821138211382114,707
"30TVM11",219,982,3.48401826484018,763
"30TYN12",756,1792,1.37037037037037,1036
"30TVM10",230,833,2.62173913043478,603
"30TVM09",26,461,16.7307692307692,435
"30TVM02",649,865,0.332819722650231,216
"30TVM01",15,916,60.0666666666667,901
"30TVM04",211,739,2.50236966824645,528
"30TVM03",329,900,1.7355623100304,571
"30TVM06",283,781,1.75971731448763,498
"30TVM05",100,801,7.01,701
"30TVM08",187,482,1.57754010695187,295
"30TVM07",83,679,7.18072289156626,596
"30TVM00",253,706,1.79051383399209,453
"30TVM80",249,946,2.79919678714859,697
"30TVM79",242,1069,3.41735537190083,827
"30TVM78",659,1199,0.819423368740516,540
"30TVM71",283,958,2.38515901060071,675
